RegionName,ZoneName,WoredaName,EthiopianMonth,EthMonNum,EthYear,DeliveredPrivateClinics,DeliveredPublicClinics,DeliveredOther,DeliveredTotal
Oromia,East Shewa,Liben,Hedar,3,2010,65,41,68,174
Oromia,South West Shewa,Wonchi,Yekatit,6,2011,44,27,95,166
Oromia,Arsi,Bale Gesgara,Miyazia,8,2010,14,19,68,101
Oromia,West Wellega,Mene Sibu,Nehase,12,2010,84,3,24,111
Oromia,Bale,Gololcha,Meskerem,1,2011,87,41,69,197
Oromia,Jimma,Guma,Ginbot,9,2010,97,56,50,203
Oromia,Horo Gudru Wellega,Hababo Guduru,Yekatit,6,2011,1,60,83,144
Oromia,East Hararge,Bedeno,Teqemt,2,2010,73,55,14,142
Oromia,West Shewa,Ginde Beret,Ginbot,9,2009,22,54,2,78
Oromia,East Wellega,Haro Limu,Tahesas,4,2011,35,66,48,149
Oromia,West Shewa,Nono,Megabit,7,2009,11,13,77,101
Oromia,West Shewa,Midakegni,Tir,5,2009,63,42,30,135
Oromia,Ilu Aba Bora,Becho,Nehase,12,2010,57,16,53,126
Oromia,West Arsi,Kokosa  Hospital,Sene,10,2011,99,57,76,232
Oromia,West Wellega,Lalo Asabi,Megabit,7,2011,5,81,95,181
Oromia,Arsi,Bale Gesgara,Megabit,7,2010,62,56,52,170
Oromia,West Hararge,Gemechis,Tir,5,2009,88,47,51,186
Oromia,Guji,Adola Town,Tahesas,4,2011,72,40,64,176
Oromia,West Arsi,Hebal Arsi,Ginbot,9,2011,46,99,82,227
Oromia,West Shewa,Abuna Gindeberet,Hamle,11,2009,56,36,74,166
Oromia,Arsi,Robe,Ginbot,9,2011,42,56,77,175
Oromia,Arsi,Deksis,Sene,10,2011,94,44,95,233
Oromia,West Guji,Biebirsa Kojowa,Megabit,7,2011,6,70,19,95
Oromia,Ilu Aba Bora,Yayu,Sene,10,2009,16,99,76,191
Oromia,Buno Bedele,Boricha,Miyazia,8,2011,32,70,88,190
Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,Hedar,3,2010,51,53,53,157
Oromia,Borena,El Way,Hedar,3,2010,28,70,87,185
Oromia,North Shewa,Were Jarso,Ginbot,9,2010,23,8,5,36
Oromia,Arsi,Hitosa,Meskerem,1,2010,22,81,47,150
Oromia,Bale,Gasera,Megabit,7,2010,22,22,64,108
Oromia,Bale,Berbere,Megabit,7,2009,18,15,21,54
Oromia,West Hararge,Oda Bultum,Miyazia,8,2010,14,69,23,106
Oromia,Bale,Gasera,Teqemt,2,2010,18,16,38,72
Oromia,Horo Gudru Wellega,Hababo Guduru,Teqemt,2,2011,23,83,23,129
Oromia,West Hararge,Doba,Ginbot,9,2011,1,59,80,140
Oromia,East Wellega,Jimma Arjo,Miyazia,8,2010,17,17,4,38
Oromia,Jimma,Agaro,Hamle,11,2009,45,5,91,141
Oromia,East Hararge,Fedis,Sene,10,2009,79,33,64,176
Oromia,Borena,Yabelo Rural,Tir,5,2010,52,41,82,175
Oromia,East Hararge,Aweday Town,Teqemt,2,2011,52,25,51,128
Oromia,Bale,Raitu,Sene,10,2010,59,98,75,232
Oromia,East Wellega,Gobu Seyo,Hamle,11,2009,79,2,17,98
Oromia,East Shewa,Adea,Miyazia,8,2010,65,64,33,162
Oromia,Qeleme Wellega,Gawo Qebe,Tir,5,2009,69,71,27,167
Oromia,Finfine Zuria,Sululta Town,Tir,5,2010,39,49,63,151
Oromia,Horo Gudru Wellega,Horo,Teqemt,2,2011,54,41,57,152
Oromia,Arsi,Enkelo Wabe,Nehase,12,2010,86,53,21,160
Oromia,Buno Bedele,Dedesa,Nehase,12,2009,69,63,97,229
Oromia,East Hararge,Kurfa Chele,Sene,10,2009,32,4,46,82
Oromia,Arsi,Shirka,Megabit,7,2010,86,60,62,208
Oromia,West Shewa,Gedo Hospital,Sene,10,2010,78,86,76,240
Oromia,Ilu Aba Bora,Bure,Ginbot,9,2011,0,45,48,93
Oromia,Jimma,Mancho,Megabit,7,2009,43,83,79,205
Oromia,Horo Gudru Wellega,Jima Geneti,Meskerem,1,2010,1,49,44,94
Oromia,Ilu Aba Bora,Doreni,Tir,5,2009,88,54,74,216
Oromia,Qeleme Wellega,Dale Sedi,Tir,5,2010,70,49,82,201
Oromia,East Wellega,Wayu Tuqa,Megabit,7,2009,0,74,8,82
Oromia,Arsi,Tiyo,Miyazia,8,2010,54,41,48,143
Oromia,East Wellega,Diga,Megabit,7,2011,74,58,38,170
Oromia,Horo Gudru Wellega,Abe Dengoro,Miyazia,8,2009,6,63,98,167
Oromia,West Hararge,Chiro Zuriya,Tir,5,2009,75,20,99,194
Oromia,South West Shewa,Seden Sodo,Hamle,11,2010,47,16,65,128
Oromia,Qeleme Wellega,Gawo Qebe,Sene,10,2009,85,0,45,130
Oromia,Qeleme Wellega,Dale Wabera,Meskerem,1,2010,64,63,70,197
Oromia,Horo Gudru Wellega,Horro Buluk,Nehase,12,2010,79,60,39,178
Oromia,Guji,Uraga,Miyazia,8,2009,71,8,6,85
Oromia,Jimma,Gera,Tir,5,2010,3,8,93,104
Oromia,Arsi,Zeway Dugda,Tahesas,4,2011,65,42,12,119
Oromia,West Arsi,Hebal Arsi,Megabit,7,2010,29,75,30,134
Oromia,West Wellega,Babo Gembel,Tir,5,2010,27,35,90,152
Oromia,Qeleme Wellega,Laloqile,Ginbot,9,2011,34,73,42,149
Oromia,East Wellega,Leqa Dulecha,Yekatit,6,2009,73,30,10,113
Oromia,Bale,Ginir Town,Nehase,12,2010,76,11,37,124
Oromia,East Hararge,Chinakesen,Sene,10,2011,65,51,85,201
Oromia,Qeleme Wellega,Gawo Qebe,Tir,5,2010,94,40,56,190
Oromia,West Hararge,Meiso,Sene,10,2009,8,96,97,201
Oromia,North Shewa,Abichugna,Nehase,12,2010,22,70,75,167
Oromia,West Wellega,Genji,Tir,5,2009,44,81,38,163
Oromia,Bale,Dinsho,Tir,5,2010,89,78,36,203
Oromia,Gelan Town,Gelan Town,Tir,5,2009,71,50,14,135
Oromia,Finfine Zuria,Sebeta Awas,Tir,5,2011,15,4,18,37
Oromia,Borena,Yabelo Rural,Tir,5,2010,40,60,70,170
Oromia,West Arsi,Gambo Hospital,Nehase,12,2009,57,6,45,108
Oromia,West Shewa,Ambo,Tahesas,4,2011,54,11,11,76
Oromia,West Hararge,Chiro Town,Meskerem,1,2010,49,73,0,122
Oromia,Arsi,Digeluna Tijo,Ginbot,9,2011,49,32,68,149
Oromia,Arsi,Deksis,Hamle,11,2009,33,25,55,113
Oromia,West Wellega,Genji,Hedar,3,2011,1,53,54,108
Oromia,East Hararge,Haromaya Rural,Nehase,12,2010,90,14,76,180
Oromia,West Hararge,Chiro Zuriya,Sene,10,2011,71,13,53,137
Oromia,Ilu Aba Bora,Ale,Miyazia,8,2009,44,76,6,126
Oromia,Buno Bedele,Boricha,Tahesas,4,2010,68,25,80,173
Oromia,East Wellega,Boneya Bushe,Miyazia,8,2011,88,85,10,183
Oromia,East Hararge,Haromaya Town,Hedar,3,2011,5,71,11,87
Oromia,West Shewa,Jeldu,Hamle,11,2009,78,46,23,147
Oromia,Guji,Saba Boru,Hamle,11,2009,40,88,59,187
Oromia,East Wellega,Gida Ayana,Meskerem,1,2011,30,93,75,198
Oromia,Ilu Aba Bora,Hurumu,Ginbot,9,2010,70,69,7,146
Oromia,West Guji,Dugda Dawa,Tir,5,2009,86,97,45,228
Oromia,South West Shewa,Becho,Miyazia,8,2011,70,10,51,131
Oromia,South West Shewa,Sodo Dac'Ha,Miyazia,8,2011,98,61,20,179
Oromia,Buno Bedele,Dedesa,Meskerem,1,2010,22,87,4,113
Oromia,North Shewa,Dera,Miyazia,8,2011,66,92,19,177
Oromia,West Shewa,Meta Waliqite,Teqemt,2,2010,14,83,80,177
Oromia,East Hararge,Haromaya Hospital,Megabit,7,2010,6,48,64,118
Oromia,West Wellega,Jarso,Tir,5,2009,24,61,78,163
Oromia,South West Shewa,Bantu  Hospital,Teqemt,2,2011,53,14,40,107
Oromia,Arsi,Limuna Bilbilo,Miyazia,8,2010,26,79,96,201
Oromia,West Hararge,Mesela,Hedar,3,2011,81,72,13,166
Oromia,Arsi,Deksis,Tahesas,4,2010,33,94,15,142
Oromia,West Shewa,Codi,Tahesas,4,2010,36,16,79,131
Oromia,East Shewa,Olanciti Hospital,Sene,10,2009,48,69,91,208
Oromia,Jimma,Mana,Yekatit,6,2010,65,21,28,114
Oromia,West Hararge,Boke,Nehase,12,2009,37,5,13,55
Oromia,South West Shewa,Kersana Malima,Sene,10,2011,26,66,22,114
Oromia,East Wellega,Leqa Dulecha,Miyazia,8,2009,96,42,39,177
Oromia,East Hararge,Haromaya Rural,Megabit,7,2011,52,81,33,166
Oromia,East Wellega,Boneya Bushe,Tir,5,2009,53,5,19,77
Oromia,Jimma,Nono Benja,Yekatit,6,2011,86,19,63,168
Oromia,Jimma,Sekoru,Teqemt,2,2011,40,71,92,203
Oromia,Bale,Sinana,Ginbot,9,2011,93,18,63,174
Oromia,West Wellega,Seyo Nole,Miyazia,8,2009,65,50,41,156
Oromia,Bishoftu Town,Bishoftu Town,Teqemt,2,2010,60,81,14,155
Oromia,Jimma,Setema Hospital,Nehase,12,2010,82,23,91,196
Oromia,Guji,Negele Hospital,Hamle,11,2009,44,44,9,97
Oromia,Borena,Arero,Teqemt,2,2011,85,5,8,98
Oromia,Arsi,Bale Gesgara,Nehase,12,2009,4,5,15,24
Oromia,East Hararge,Chinakesen,Teqemt,2,2011,92,34,56,182
Oromia,Buno Bedele,Boricha,Yekatit,6,2009,51,23,22,96
Oromia,West Shewa,Midakegni,Tir,5,2011,3,7,76,86
Oromia,Finfine Zuria,Walmera,Sene,10,2010,63,93,28,184
Oromia,Borena,Gomole,Ginbot,9,2011,22,83,65,170
Oromia,West Hararge,Gemechis,Meskerem,1,2011,96,33,45,174
Oromia,West Wellega,Boji Cheqorsa,Teqemt,2,2010,94,0,45,139
Oromia,East Hararge,Garemuleta Hospital,Teqemt,2,2011,62,60,24,146
Oromia,Guji,Uraga,Nehase,12,2010,67,54,0,121
Oromia,West Wellega,Mendi Town,Nehase,12,2010,3,97,45,145
Oromia,West Hararge,West Harerge	Gumbi Bordede,Hamle,11,2010,46,69,64,179
Oromia,North Shewa,Wuchale,Ginbot,9,2011,21,6,91,118
Oromia,West Wellega,Gimbi Public  Hospital,Megabit,7,2010,39,74,95,208
Oromia,West Arsi,Hebal Arsi,Miyazia,8,2010,25,88,44,157
Oromia,West Wellega,Seyo Nole,Hamle,11,2009,26,97,13,136
Oromia,Finfine Zuria,Sululta Town,Yekatit,6,2009,82,15,68,165
Oromia,Jimma,Seka Chhokorsa Hospital,Megabit,7,2011,57,30,8,95
Oromia,West Arsi,Shala,Megabit,7,2009,29,0,54,83
Oromia,South West Shewa,Wonchi,Hedar,3,2011,26,31,16,73
Oromia,West Arsi,Siraro,Nehase,12,2009,64,4,28,96
Oromia,Jimma,Tiro Afeta,Tir,5,2011,48,59,11,118
Oromia,Buno Bedele,Diga,Meskerem,1,2011,47,32,43,122
Oromia,East Shewa,Mojo,Nehase,12,2009,1,16,27,44
Oromia,Borena,Dilo,Ginbot,9,2011,46,83,0,129
Oromia,West Wellega,Nejo Rural,Ginbot,9,2010,92,71,17,180
Oromia,Guji,Anna Sora,Tahesas,4,2010,9,66,84,159
Oromia,East Hararge,Midega Tole,Yekatit,6,2011,66,61,65,192
Oromia,East Shewa,Matahara,Hedar,3,2011,79,61,45,185
Oromia,West Arsi,Adaba,Megabit,7,2011,23,47,47,117
Oromia,West Arsi,Kokosa,Hedar,3,2010,93,96,24,213
Oromia,West Shewa,Meta Waliqite,Meskerem,1,2011,36,33,27,96
Oromia,Arsi,Chole,Megabit,7,2009,90,55,74,219
Oromia,East Shewa,Batu,Miyazia,8,2011,96,31,61,188
Oromia,Bale,Gasera,Hamle,11,2010,14,92,13,119
Oromia,Guji,Bore Hospital,Meskerem,1,2011,11,64,11,86
Oromia,Jimma,Nono Benja,Teqemt,2,2010,74,84,88,246
Oromia,Jimma,Gomma,Hamle,11,2010,87,24,53,164
Oromia,West Hararge,Oda Bultum,Megabit,7,2010,77,60,37,174
Oromia,West Wellega,Mendi Hospital,Miyazia,8,2011,13,69,17,99
Oromia,East Wellega,Sasiga,Teqemt,2,2010,40,29,34,103
Oromia,East Wellega,Diga,Tir,5,2009,98,46,45,189
Oromia,East Hararge,Melka Belo,Megabit,7,2009,80,21,83,184
Oromia,Horo Gudru Wellega,Horro Buluk,Hedar,3,2010,57,91,61,209
Oromia,Jimma,Seka Chekorsa,Nehase,12,2010,74,31,21,126
Oromia,Ilu Aba Bora,Yayu,Ginbot,9,2010,82,74,33,189
Oromia,Finfine Zuria,Berreh,Sene,10,2009,38,47,83,168
Oromia,West Arsi,Siraro,Miyazia,8,2011,15,19,7,41
Oromia,East Hararge,Kurfa Chele,Miyazia,8,2010,69,56,12,137
Oromia,East Hararge,Fedis,Hedar,3,2011,21,89,8,118
Oromia,East Wellega,Wayu Tuqa,Ginbot,9,2010,2,21,40,63
Oromia,Ilu Aba Bora,Becho,Nehase,12,2010,43,17,86,146
Oromia,East Wellega,Sibu Sire,Hedar,3,2011,29,53,35,117
Oromia,East Wellega,Gobu Seyo,Tir,5,2011,16,22,6,44
Oromia,Finfine Zuria,Sandefa,Tir,5,2010,34,70,20,124
Oromia,Bale,Meda Welabu,Yekatit,6,2010,49,31,27,107
Oromia,East Shewa,Adea,Yekatit,6,2010,38,91,39,168
Oromia,Ilu Aba Bora,Hurumu,Miyazia,8,2009,58,30,96,184
Oromia,West Shewa,Ambo,Meskerem,1,2011,86,57,54,197
Oromia,East Hararge,Babile Woreda,Yekatit,6,2010,34,50,69,153
Oromia,West Wellega,Jarso,Ginbot,9,2009,53,84,69,206
Oromia,Guji,Shakiso Town,Miyazia,8,2010,61,84,28,173
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Tir,5,2009,26,5,3,34
Oromia,North Shewa,Fichetown,Miyazia,8,2010,39,8,39,86
Oromia,South West Shewa,Goro,Nehase,12,2010,13,6,8,27
Oromia,North Shewa,Wuchale,Yekatit,6,2011,92,78,64,234
Oromia,East Wellega,Wama Hagelo,Hamle,11,2010,31,90,55,176
Oromia,North Shewa,Degem,Yekatit,6,2009,15,52,39,106
Oromia,West Hararge,Chiro Town,Tir,5,2011,47,46,82,175
Oromia,Ilu Aba Bora,Bure,Miyazia,8,2010,9,69,16,94
Oromia,West Shewa,Tibe Kutaye,Megabit,7,2010,25,26,58,109
Oromia,Adama Special Town,Adama Town,Teqemt,2,2011,48,63,69,180
Oromia,West Shewa,Tikur Enchini,Miyazia,8,2010,58,53,11,122
Oromia,East Shewa,Lomme,Miyazia,8,2010,53,29,90,172
Oromia,West Arsi,Kore,Yekatit,6,2009,35,23,69,127
Oromia,Bale,Gura Dhamole,Meskerem,1,2010,45,51,73,169
Oromia,Jimma,Kersa,Meskerem,1,2011,97,91,21,209
Oromia,West Hararge,Burka Dimtu,Yekatit,6,2010,19,36,63,118
Oromia,West Shewa,Dendi,Miyazia,8,2011,14,22,83,119
Oromia,West Shewa,Ejersa Lafo,Sene,10,2009,59,14,72,145
Oromia,Gelan Town,Gelan Town,Tir,5,2010,96,60,44,200
Oromia,Bale,Dinsho,Hamle,11,2010,98,65,33,196
Oromia,Guji,Negele Hospital,Hedar,3,2011,92,18,26,136
Oromia,West Hararge,Oda Bultum,Tahesas,4,2010,52,97,13,162
Oromia,North Shewa,Kuyu Hospital,Tir,5,2011,65,96,77,238
Oromia,West Wellega,Lalo Asabi,Hamle,11,2009,49,90,11,150
Oromia,East Hararge,Garemuleta Hospital,Ginbot,9,2011,5,62,89,156
Oromia,North Shewa,Wuchale,Nehase,12,2009,74,25,6,105
Oromia,West Wellega,Jarso,Ginbot,9,2011,93,12,48,153
Oromia,West Wellega,Nejo Hospital,Tir,5,2011,19,39,96,154
Oromia,East Hararge,Gursum,Megabit,7,2009,2,49,98,149
Oromia,West Hararge,Meiso,Tahesas,4,2011,35,45,23,103
Oromia,North Shewa,Wuchale,Megabit,7,2010,53,34,27,114
Oromia,Ilu Aba Bora,Bilonopa,Yekatit,6,2010,1,7,63,71
Oromia,East Hararge,Meta,Hamle,11,2009,55,31,94,180
Oromia,Arsi,Munesa,Teqemt,2,2010,10,92,9,111
Oromia,West Wellega,Boji Dermeji,Miyazia,8,2010,54,29,81,164
Oromia,West Shewa,Gojo Hospital,Megabit,7,2009,18,50,98,166
Oromia,North Shewa,Fichetown,Tir,5,2011,70,54,20,144
Oromia,West Shewa,Gedo Hospital,Tir,5,2010,39,41,67,147
Oromia,East Shewa,Bora,Tir,5,2009,90,7,79,176
Oromia,West Arsi,Nensebo,Hedar,3,2011,12,23,12,47
Oromia,South West Shewa,Ameya Hospital,Hedar,3,2011,44,44,99,187
Oromia,Arsi,Aseko,Miyazia,8,2009,14,92,22,128
Oromia,Bale,Berbere,Hamle,11,2009,3,22,50,75
Oromia,Jimma,Kersa,Miyazia,8,2010,10,34,64,108
Oromia,Finfine Zuria,Akaki,Yekatit,6,2010,52,46,92,190
Oromia,East Hararge,Babile,Nehase,12,2010,74,27,92,193
Oromia,South West Shewa,Kersana Malima,Nehase,12,2010,32,4,4,40
Oromia,West Wellega,Boji Cheqorsa,Tir,5,2011,77,22,4,103
Oromia,Arsi,Tena,Nehase,12,2009,95,40,81,216
Oromia,West Shewa,Jibat,Tahesas,4,2010,6,95,70,171
Oromia,West Arsi,Kore,Miyazia,8,2011,89,47,41,177
Oromia,West Arsi,Kokosa,Sene,10,2010,30,27,93,150
Oromia,North Shewa,Girar Jarso,Hedar,3,2011,16,25,95,136
Oromia,West Wellega,Haru,Ginbot,9,2009,99,44,25,168
Oromia,East Hararge,Babile Woreda,Tir,5,2010,45,83,27,155
Oromia,West Wellega,Ayira,Nehase,12,2009,89,45,97,231
Oromia,West Shewa,Gojo Hospital,Yekatit,6,2009,31,20,75,126
Oromia,South West Shewa,Ameya,Nehase,12,2010,25,76,39,140
Oromia,Guji,Adola Reda,Ginbot,9,2011,88,8,27,123
Oromia,Arsi,Tena,Ginbot,9,2011,56,57,55,168
Oromia,Arsi,Munesa,Nehase,12,2010,45,70,41,156
Oromia,East Shewa,Olanciti Hospital,Megabit,7,2010,72,17,46,135
Oromia,East Wellega,Jimma Arjo,Yekatit,6,2011,79,91,70,240
Oromia,Qeleme Wellega,Seyo,Hamle,11,2010,99,11,69,179
Oromia,West Guji,Gelana,Sene,10,2010,99,69,39,207
Oromia,West Shewa,Midakegni,Hedar,3,2011,42,13,77,132
Oromia,East Hararge,Deder Hospital,Hamle,11,2009,23,83,61,167
Oromia,East Shewa,Adama,Tir,5,2011,89,81,42,212
Oromia,West Hararge,Habro,Tir,5,2011,19,14,55,88
Oromia,East Hararge,Aweday Town,Sene,10,2010,70,45,24,139
Oromia,West Shewa,Inchini Hospital,Hamle,11,2010,89,56,42,187
Oromia,East Shewa,Adama,Miyazia,8,2011,51,13,80,144
Oromia,West Hararge,Oda Bultum,Tahesas,4,2010,57,35,28,120
Oromia,Guji,Dima,Megabit,7,2009,18,30,64,112
Oromia,West Shewa,Jeldu,Megabit,7,2010,5,1,70,76
Oromia,East Wellega,Gida Ayana,Ginbot,9,2011,38,53,40,131
Oromia,West Shewa,Ginde Beret,Tahesas,4,2011,92,94,53,239
Oromia,West Wellega,Gimbi Rural,Ginbot,9,2011,2,28,89,119
Oromia,West Guji,Bule Hora,Tahesas,4,2010,34,31,46,111
Oromia,East Hararge,Bedeno,Megabit,7,2010,57,52,67,176
Oromia,West Shewa,Tibe Kutaye,Hamle,11,2009,35,90,99,224
Oromia,Bale,Ginir Town,Meskerem,1,2011,85,86,16,187
Oromia,Bale,Gasera,Megabit,7,2011,35,75,89,199
Oromia,West Arsi,Dodola Town,Sene,10,2009,82,36,66,184
Oromia,East Hararge,Haromaya Town,Megabit,7,2011,6,43,80,129
Oromia,East Hararge,Chinakesen,Megabit,7,2009,5,48,59,112
Oromia,West Wellega,Kundala,Hedar,3,2011,53,3,52,108
Oromia,West Shewa,Codi,Hedar,3,2011,67,17,45,129
Oromia,East Shewa,Adami Tulu Jido Kombolcha,Miyazia,8,2009,79,34,40,153
Oromia,Bale,Raitu,Miyazia,8,2010,73,82,50,205
Oromia,East Hararge,Haromaya Hospital,Tahesas,4,2011,94,2,80,176
Oromia,Ilu Aba Bora,Nono Sele,Sene,10,2010,61,86,76,223
Oromia,West Hararge,Chiro Town,Megabit,7,2011,29,91,33,153
Oromia,East Wellega,Sasiga,Hamle,11,2009,98,99,38,235
Oromia,Gelan Town,Gelan Town,Meskerem,1,2010,21,23,15,59
Oromia,West Arsi,Gambo Hospital,Nehase,12,2010,35,2,97,134
Oromia,Borena,Arero,Ginbot,9,2011,64,1,20,85
Oromia,Ilu Aba Bora,Yayu,Miyazia,8,2010,12,38,95,145
Oromia,West Shewa,Midakegni,Meskerem,1,2011,47,77,26,150
Oromia,West Shewa,Codi,Sene,10,2009,77,73,47,197
Oromia,East Hararge,Chinakesen,Hedar,3,2010,34,82,11,127
Oromia,West Guji,Dugda Dawa,Sene,10,2011,14,18,86,118
Oromia,East Shewa,Batu,Ginbot,9,2010,92,81,60,233
Oromia,West Hararge,Mesela,Hedar,3,2011,10,91,43,144
Oromia,Qeleme Wellega,Gidami,Hedar,3,2011,76,81,98,255
Oromia,Arsi,Merti,Teqemt,2,2010,61,97,35,193
Oromia,Horo Gudru Wellega,Shambu Hospital,Tahesas,4,2011,76,19,65,160
Oromia,Arsi,Merti,Megabit,7,2011,83,41,34,158
Oromia,East Wellega,Limu,Ginbot,9,2009,68,89,92,249
Oromia,Qeleme Wellega,Dambi Dolo Hospital,Hedar,3,2011,65,95,80,240
Oromia,Bishoftu Town,Bishoftu Town,Ginbot,9,2010,78,37,19,134
Oromia,Bale,Sinana,Megabit,7,2009,90,65,26,181
Oromia,East Hararge,Aweday Town,Yekatit,6,2011,73,26,2,101
Oromia,Buno Bedele,Diga,Teqemt,2,2010,96,57,66,219
Oromia,West Shewa,Codi,Tir,5,2009,12,31,41,84
Oromia,West Hararge,Chiro Zuriya,Hedar,3,2010,31,20,49,100
Oromia,East Hararge,Garemuleta Hospital,Meskerem,1,2011,97,70,89,256
Oromia,Buno Bedele,Diga,Hamle,11,2010,4,60,83,147
Oromia,Qeleme Wellega,Yemalogi Wolel,Yekatit,6,2009,50,46,8,104
Oromia,West Wellega,Gimbi Adventist Hospital,Ginbot,9,2009,62,54,83,199
Oromia,West Arsi,Nensebo,Tir,5,2011,70,89,36,195
Oromia,West Guji,Kercha,Ginbot,9,2009,25,15,57,97
Oromia,West Shewa,Dendi,Ginbot,9,2011,53,92,94,239
Oromia,Qeleme Wellega,Kake Hosp,Hedar,3,2011,99,87,61,247
Oromia,West Shewa,Midakegni,Megabit,7,2009,19,76,91,186
Oromia,West Shewa,Ginde Beret,Tir,5,2011,32,26,48,106
Oromia,Holeta Town,Holeta Town,Hamle,11,2010,59,48,98,205
Oromia,West Guji,Gelana,Miyazia,8,2011,63,93,46,202
Oromia,Ilu Aba Bora,Yayu,Ginbot,9,2011,94,2,92,188
Oromia,West Shewa,Ambo Town,Hamle,11,2009,11,44,99,154
Oromia,Arsi,Robe,Ginbot,9,2011,45,45,7,97
Oromia,West Guji,Dugda Dawa,Ginbot,9,2010,33,95,32,160
Oromia,West Hararge,Chiro Zuriya,Megabit,7,2010,99,4,47,150
Oromia,West Hararge,Anchar,Meskerem,1,2010,8,87,97,192
Oromia,Dukem Town,Dukem Town,Yekatit,6,2009,43,29,0,72
Oromia,Jimma,Agaro Hospital,Yekatit,6,2011,89,32,58,179
Oromia,Bale,Goba,Meskerem,1,2010,93,18,4,115
Oromia,Jimma,Tiro Afeta,Miyazia,8,2009,71,28,30,129
Oromia,West Arsi,Kore,Tir,5,2011,21,14,53,88
Oromia,Borena,Teltele,Yekatit,6,2011,8,41,90,139
Oromia,Bale,Seweyna,Teqemt,2,2011,10,33,87,130
Oromia,East Hararge,Chinakesen,Miyazia,8,2009,3,93,38,134
Oromia,Guji,Negele Town,Ginbot,9,2009,30,48,0,78
Oromia,Bale,Ginir Town,Hedar,3,2010,16,64,12,92
Oromia,Bale,Meda Welabu,Ginbot,9,2011,93,91,85,269
Oromia,Finfine Zuria,Mullo,Sene,10,2011,89,58,76,223
Oromia,West Arsi,Siraro,Hamle,11,2009,83,96,98,277
Oromia,Bale,Meda Welabu,Yekatit,6,2010,20,77,48,145
Oromia,West Wellega,Begi,Miyazia,8,2010,82,81,15,178
Oromia,Borena,Arero,Tahesas,4,2011,47,52,89,188
Oromia,Lege Dadi Lege Tafo Town,Lege Dadi Lege Tafo Town,Yekatit,6,2009,18,74,65,157
Oromia,South West Shewa,Dawo,Ginbot,9,2010,96,57,75,228
Oromia,South West Shewa,Wonchi,Hedar,3,2010,25,88,94,207
Oromia,Guji,Anna Sora,Ginbot,9,2011,32,58,20,110
Oromia,Qeleme Wellega,Dale Wabera,Megabit,7,2009,72,72,4,148
Oromia,East Hararge,Babile Woreda,Sene,10,2010,62,82,36,180
Oromia,Buno Bedele,Dedesa,Megabit,7,2011,13,54,27,94
Oromia,Buno Bedele,Gechi,Hamle,11,2010,17,91,29,137
Oromia,North Shewa,Wuchale,Miyazia,8,2011,90,16,12,118
Oromia,North Shewa,Dera,Sene,10,2010,25,63,17,105
Oromia,West Wellega,Begi,Hedar,3,2011,68,18,74,160
Oromia,West Wellega,Nejo Hospital,Yekatit,6,2009,82,0,71,153
Oromia,Sululta Town,Sululta Town,Ginbot,9,2011,9,62,49,120
Oromia,Horo Gudru Wellega,Shambu Hospital,Ginbot,9,2011,53,43,38,134
Oromia,West Hararge,Doba,Tir,5,2009,66,37,5,108
Oromia,Finfine Zuria,Mullo,Nehase,12,2010,60,5,37,102
Oromia,Finfine Zuria,Walmera,Hedar,3,2011,4,22,38,64
Oromia,Ilu Aba Bora,Metu Town,Tir,5,2010,14,61,0,75
Oromia,West Hararge,Chiro Hospital,Ginbot,9,2010,68,62,60,190
Oromia,West Arsi,Nensebo,Hedar,3,2010,41,45,87,173
Oromia,Arsi,Seru,Ginbot,9,2010,73,43,57,173
Oromia,Jimma,Seka Chekorsa,Tir,5,2009,1,3,60,64
Oromia,West Arsi,Shashemene Rural,Tahesas,4,2010,48,77,42,167
Oromia,East Hararge,Midega Tole,Tahesas,4,2010,87,62,81,230
Oromia,Borena,Wachile,Megabit,7,2009,80,6,99,185
Oromia,West Wellega,Genji,Hedar,3,2010,51,52,69,172
Oromia,Borena,Moyale Hospital,Teqemt,2,2010,37,14,51,102
Oromia,West Wellega,Seyo Nole,Yekatit,6,2010,72,49,75,196
Oromia,East Shewa,Gimbichu,Yekatit,6,2009,51,56,4,111
Oromia,West Arsi,Wondo,Megabit,7,2010,93,85,31,209
Oromia,Jimma,Sekoru,Tahesas,4,2011,86,13,23,122
Oromia,North Shewa,Yaya Gulele,Tir,5,2011,90,66,84,240
Oromia,West Hararge,Chiro Zuriya,Hedar,3,2011,22,31,98,151
Oromia,Bale,Ginir Town,Sene,10,2009,92,52,39,183
Oromia,Bale,Meda Welabu,Sene,10,2011,79,94,40,213
Oromia,Arsi,Seru,Meskerem,1,2010,15,9,39,63
Oromia,Bale,Dinsho,Hedar,3,2010,64,47,42,153
Oromia,West Shewa,Abuna Gindeberet,Hamle,11,2010,57,72,22,151
Oromia,Buno Bedele,Boricha,Nehase,12,2010,19,21,83,123
Oromia,East Shewa,Adea,Nehase,12,2009,92,58,20,170
Oromia,South West Shewa,Seden Sodo,Hedar,3,2010,30,94,29,153
Oromia,Ambo Town,Ambo Town,Tahesas,4,2010,25,74,6,105
Oromia,West Hararge,Meiso,Nehase,12,2009,6,77,16,99
